state_id,county_id,voting_district,GEOID20,n_vote_dem_2020,n_vote_rep_2020,x,y
NC,Cabarrus County,006-00,37025006-00,267.4,1345.7,1392200.6541907515,1493321.9737231054
NC,Cabarrus County,007-00,37025007-00,152.8,720.0,1400468.3300917165,1494357.6151945111
NC,Cabarrus County,008-00,37025008-00,680.3,2286.0,1395458.647778728,1486360.8094399886
NC,Cabarrus County,009-00,37025009-00,377.4,1605.4,1394465.0655131035,1478687.5729878675
NC,Cabarrus County,010-00,37025010-00,1096.2,2980.7,1390398.3672330684,1469510.578834464
NC,Cabarrus County,011-01,37025011-01,1935.4,1717.3,1386060.0578592059,1478840.003597801
NC,Cabarrus County,011-02,37025011-02,769.6,1641.4,1387932.1323853838,1482544.5672324558
NC,Cabarrus County,012-03,37025012-03,693.7,847.9,1381025.337916616,1489523.9902946386
NC,Cabarrus County,012-04,37025012-04,932.0,867.8,1381978.2991739505,1486427.793292047
NC,Cabarrus County,012-05,37025012-05,674.1,953.8,1384117.8324478238,1485144.396359416
NC,Cabarrus County,012-06,37025012-06,619.8,583.6,1383170.820874061,1483053.2529319534
NC,Cabarrus County,012-08,37025012-08,479.0,503.3,1380756.9898418828,1483255.5449679308
NC,Cabarrus County,012-09,37025012-09,727.4,1113.2,1379538.796618051,1480685.5981795876
NC,Cabarrus County,012-10,37025012-10,386.4,494.5,1384878.7799471372,1483218.6399931086
NC,Cabarrus County,012-11,37025012-11,594.1,588.6,1379780.919904495,1487406.8612691595
NC,Cabarrus County,012-12,37025012-12,620.2,830.1,1382499.6995528582,1479989.0939715586
NC,Cabarrus County,012-13,37025012-13,1883.0,611.3,1380972.971887642,1484830.6433603219
NC,Caldwell County,00PR01,3702700PR01,712.0,1641.6,1283865.9430127437,1521605.7369655797
NC,Caldwell County,00PR02,3702700PR02,294.2,816.5,1280546.7805059156,1521018.0933744758
NC,Caldwell County,00PR07,3702700PR07,328.7,1103.2,1273475.0939079688,1534454.444946629
NC,Caldwell County,00PR08,3702700PR08,215.9,618.5,1298313.899296428,1539579.813614382
NC,Caldwell County,00PR13,3702700PR13,392.4,1811.4,1301632.562593978,1529118.2256055924
NC,Caldwell County,00PR14,3702700PR14,605.4,1581.2,1300690.5494687883,1514645.6290700745
NC,Caldwell County,00PR16,3702700PR16,568.6,496.7,1289509.353083514,1528514.220417901
NC,Caldwell County,00PR17,3702700PR17,436.4,837.0,1291150.1954669429,1524962.166717739
NC,Caldwell County,00PR18,3702700PR18,975.9,2022.8,1293454.574058256,1530420.8700276748
NC,Caldwell County,00PR21,3702700PR21,440.7,1748.5,1289988.4029552492,1515113.5247553827
NC,Caldwell County,00PR22,3702700PR22,446.9,1740.2,1288617.7605916557,1519520.2878512563
NC,Caldwell County,00PR24,3702700PR24,262.4,1037.7,1296671.8878543118,1516937.9840916805
NC,Caldwell County,00PR25,3702700PR25,274.7,988.7,1294273.8000656487,1516332.547736824
NC,Caldwell County,00PR29,3702700PR29,690.5,1124.9,1288532.0971449798,1524144.293657118
NC,Caldwell County,00PR30,3702700PR30,821.6,876.9,1284525.7755224106,1527503.4303752377
NC,Caldwell County,00PR31,3702700PR31,335.6,672.4,1288865.8219981564,1532643.5627034937
NC,Caldwell County,00PR32,3702700PR32,448.5,1461.2,1285626.7857210552,1542456.4865290704
NC,Caldwell County,00PR33,3702700PR33,971.3,3174.7,1294514.176454896,1521310.082200541
NC,Caldwell County,00PR34,3702700PR34,883.3,2505.2,1305038.5912869836,1517000.0053755154
NC,Caldwell County,00PR35,3702700PR35,318.1,1524.0,1301486.458658475,1520552.2616715874
NC,Camden County,0000CH,370290000CH,611.4,1401.7,1751125.0713504818,1661696.2823555358
NC,Camden County,0000SH,370290000SH,330.3,953.6,1768380.4996279175,1649492.2749751247
NC,Camden County,0000SM,370290000SM,510.7,1422.2,1732819.9498127939,1672401.8614095012
NC,Carteret County,00ABCH,3703100ABCH,289.7,830.1,1739362.766750324,1468116.3481228198
NC,Carteret County,00ATSL,3703100ATSL,90.3,243.0,1769322.4598033677,1496394.9130354754
NC,Carteret County,00BCRK,3703100BCRK,326.2,1097.3,1722093.8368158143,1471036.2659722725
NC,Carteret County,00BFT1,3703100BFT1,658.5,478.1,1745312.8049330201,1472519.7977867282
NC,Carteret County,00BFT2,3703100BFT2,1048.8,1543.9,1746975.4074433655,1475959.9692784073
NC,Carteret County,00BOGU,3703100BOGU,459.1,1702.3,1714736.4285048712,1467891.7425469127
NC,Carteret County,00CCCP,3703100CCCP,517.7,1724.4,1708432.4097987365,1463000.0883113465
NC,Carteret County,00CISL,3703100CISL,68.7,187.2,1776544.68188551,1516174.8792006394
NC,Carteret County,00DASW,3703100DASW,108.3,400.9,1757340.5786566823,1501242.2919757331
NC,Carteret County,00EMIS,3703100EMIS,890.4,1921.0,1715266.0842292677,1459669.4496322293
NC,Carteret County,00HAIS,3703100HAIS,163.5,617.0,1755970.2040249927,1465726.0268846785
NC,Carteret County,00IBSP,3703100IBSP,199.6,332.9,1725679.3437915198,1465280.8366595241
NC,Carteret County,00MASM,3703100MASM,158.7,344.9,1762758.1212097737,1476359.7011313015
NC,Carteret County,00MCRK,3703100MCRK,68.1,322.0,1734077.0980384033,1478196.235782557
NC,Carteret County,00MERR,3703100MERR,136.4,254.5,1745156.730049954,1496981.6792720212
NC,Carteret County,00MHD1,3703100MHD1,581.9,1099.5,1740310.934387637,1474980.2889152349
NC,Carteret County,00MHD2,3703100MHD2,762.2,1220.7,1736533.51407431,1472586.5210849952
NC,Carteret County,00MHD3,3703100MHD3,798.5,1793.9,1735879.0950617266,1474854.244833153
NC,Carteret County,00MHD4,3703100MHD4,633.6,1541.9,1729216.1529469716,1471285.0836483627
NC,Carteret County,00NPT1,3703100NPT1,657.6,1771.4,1727349.449944663,1480400.1036007022
NC,Carteret County,00NPT2,3703100NPT2,427.7,1603.1,1720318.6121349013,1476574.5529712127
NC,Carteret County,00NRIV,3703100NRIV,309.6,251.3,1743717.7410113348,1486543.1138545438
NC,Carteret County,00PELE,3703100PELE,260.3,860.9,1707270.418007763,1467471.8281838852
NC,Carteret County,00PKNL,3703100PKNL,290.8,512.6,1731272.7819820642,1466250.2425711672
NC,Carteret County,00STEL,3703100STEL,230.1,862.8,1708454.1779834602,1473078.066582271
NC,Carteret County,00WIHA,3703100WIHA,386.6,978.6,1738263.447442598,1483457.3017550383
NC,Carteret County,00WILD,3703100WILD,700.2,1764.0,1728481.8984025111,1473792.2803494316
NC,Carteret County,0OTBEG,370310OTBEG,317.8,1042.4,1751372.5675949783,1481473.9963809354
NC,Caswell County,0000PH,370330000PH,511.7,848.4,1484600.8592135445,1604648.6079858975
NC,Caswell County,00ANDE,3703300ANDE,219.6,477.5,1475736.3081090818,1599968.3635724348
NC,Caswell County,00LEAS,3703300LEAS,240.4,254.6,1485507.3658612063,1615724.3337046045
NC,Caswell County,00LOCU,3703300LOCU,838.2,621.9,1463833.8919640062,1609025.4258373321
NC,Caswell County,00MILT,3703300MILT,891.1,596.4,1480560.1513744514,1624965.3866241768
NC,Caswell County,00PELH,3703300PELH,714.6,1396.6,1462367.9771110672,1621359.7931296926
NC,Caswell County,00STON,3703300STON,569.4,1065.2,1463844.393567104,1598984.4075676254
NC,Caswell County,00YANC,3703300YANC,849.2,657.7,1473596.6688101985,1611163.7692213964
NC,Caswell County,0PROVI,370330PROVI,228.2,378.4,1470024.6518372367,1621328.0680904842
NC,Catawba County,000001,37035000001,447.0,2094.6,1331459.595291161,1500433.6960778337
NC,Catawba County,000002,37035000002,381.3,1407.1,1301865.7046657475,1493562.743506479
NC,Catawba County,000003,37035000003,426.0,1235.2,1311568.26422856,1495391.956603772
NC,Catawba County,000004,37035000004,269.6,292.1,1310005.417482631,1506715.6674847673
NC,Catawba County,000005,37035000005,651.2,1642.1,1331534.0431292127,1508552.9907587636
NC,Catawba County,000006,37035000006,511.2,1252.8,1325727.8823703139,1510982.3668318917
NC,Catawba County,000007,37035000007,816.8,1226.1,1318965.8951657948,1510129.4700661777
NC,Catawba County,000008,37035000008,611.9,1334.4,1321754.0841449052,1509448.204307523
NC,Catawba County,000009,37035000009,332.4,1513.8,1328234.740617322,1495414.1121664091
NC,Catawba County,000010,37035000010,227.3,145.6,1321313.0143329583,1504254.664057943
NC,Catawba County,000011,37035000011,361.6,355.7,1309648.4128172952,1510796.3356311372
NC,Catawba County,000012,37035000012,744.7,230.1,1310596.56587863,1509489.2553074695
NC,Catawba County,000013,37035000013,565.7,392.6,1307422.741962694,1509458.6401398696
NC,Catawba County,000014,37035000014,545.2,649.9,1308109.584349452,1510616.738099438
NC,Catawba County,000015,37035000015,413.6,28.4,1309254.9274576572,1509000.642724289
NC,Catawba County,000016,37035000016,761.7,949.4,1311310.2307332736,1511858.6981887969
NC,Catawba County,000017,37035000017,459.9,634.8,1305467.5162917166,1509364.637636618
NC,Catawba County,000019,37035000019,305.7,526.1,1305435.509872662,1506449.3532945614
NC,Catawba County,000020,37035000020,617.1,1721.1,1323450.6226131525,1496253.5803933537
NC,Catawba County,000021,37035000021,289.1,1040.9,1338724.5337009565,1507926.229639035
NC,Catawba County,000022,37035000022,709.0,1698.7,1324492.657407196,1505565.2947756986
NC,Catawba County,000023,37035000023,957.7,2179.9,1310447.2342098944,1502610.9382308142
NC,Catawba County,000024,37035000024,759.7,2058.3,1304498.2909508564,1501364.2001557713
NC,Catawba County,000025,37035000025,583.9,814.1,1319846.900904277,1506293.4511483316
NC,Catawba County,000026,37035000026,631.5,808.7,1306785.6201744683,1512104.4444418354
NC,Catawba County,000027,37035000027,641.9,2089.9,1325660.919052264,1517280.0684812418
NC,Catawba County,000028,37035000028,722.8,1412.7,1315213.046597756,1511573.7783901005
NC,Catawba County,000029,37035000029,951.8,2531.4,1315215.1969755758,1516938.303741112
NC,Catawba County,000030,37035000030,1066.6,1566.9,1312995.8161762569,1513728.224437628
NC,Catawba County,000031,37035000031,895.3,2616.9,1340321.548014367,1500742.6586153435
NC,Catawba County,000032,37035000032,825.3,1280.7,1322559.4565914366,1500832.2525137863
NC,Catawba County,000033,37035000033,776.9,2079.8,1319362.6953470798,1516435.0690860623
NC,Catawba County,000034,37035000034,965.0,2446.7,1317731.4783461713,1498174.089150184
NC,Catawba County,000035,37035000035,739.3,1282.9,1314035.6522051734,1506704.6858631657
NC,Catawba County,000036,37035000036,720.0,1046.9,1308303.9964405145,1513233.725795872
NC,Catawba County,000037,37035000037,804.7,968.5,1310149.8794301641,1513311.546597232
NC,Catawba County,000038,37035000038,819.4,1426.1,1311418.802662375,1516269.0424118643
NC,Catawba County,000039,37035000039,591.6,1275.2,1308918.0822023628,1516098.5008471538
NC,Catawba County,000040,37035000040,385.2,547.2,1318985.9418783898,1504307.2888937858
NC,Catawba County,000041,37035000041,673.3,2045.8,1342696.216058435,1496573.875144088
NC,Chatham County,000003,37037000003,416.6,904.0,1474839.7160254624,1545931.945768641
NC,Chatham County,000006,37037000006,112.2,506.6,1473014.4149509643,1518778.783628361
NC,Chatham County,000009,37037000009,369.4,770.6,1480544.0247457023,1527114.4023833228
NC,Chatham County,000015,37037000015,1176.6,643.7,1504413.7313572126,1548138.303088544
NC,Chatham County,000018,37037000018,709.3,1106.2,1490722.3356716384,1524070.0409909904
NC,Chatham County,000020,37037000020,596.5,832.9,1515673.3426902103,1532003.981939702
NC,Chatham County,000021,37037000021,613.1,626.5,1489102.2530894838,1548853.584003893
NC,Chatham County,000024,37037000024,78.1,506.0,1479901.2707417172,1518485.3950380748
NC,Chatham County,000030,37037000030,607.9,752.2,1488035.1076315206,1538206.9328549448
NC,Chatham County,000042,37037000042,678.5,876.2,1515260.5334176011,1544884.214134575
NC,Chatham County,000045,37037000045,343.7,443.4,1500909.0949347059,1529005.8212636728
NC,Chatham County,000075,37037000075,1986.3,1671.8,1517692.908000186,1556234.4425827593
NC,Chatham County,000078,37037000078,2666.6,1456.2,1510051.0784116164,1548639.2678376907
NC,Chatham County,000085,37037000085,986.0,972.2,1471296.6164530162,1533284.9832027457
NC,Chatham County,ESC114,37037ESC114,1624.5,1248.5,1478211.135842886,1536122.108925883
NC,Chatham County,MCH110,37037MCH110,4459.9,1729.7,1499418.4335864673,1554079.712397806
NC,Chatham County,NWM117,37037NWM117,3220.7,1562.1,1510275.6095673894,1555142.8793175723
NC,Chatham County,PIT113,37037PIT113,3635.3,2300.1,1499664.622021047,1541043.1055007386
NC,Cherokee County,00ANNW,3703900ANNW,280.0,767.3,1096186.3492501292,1421342.5195499973
NC,Cherokee County,00ANSW,3703900ANSW,279.0,816.2,1097879.7172567237,1416140.384139011
NC,Cherokee County,00BELL,3703900BELL,231.7,670.4,1077865.645469021,1394940.4001804448
NC,Cherokee County,00BRAS,3703900BRAS,173.1,445.2,1082532.8317854844,1397880.6593549154
NC,Cherokee County,00CSON,3703900CSON,137.0,497.6,1068343.6056013994,1393849.7143715322
NC,Cherokee County,00GCRK,3703900GCRK,60.2,290.9,1071965.080448743,1408026.6852885897
NC,Cherokee County,00HANG,3703900HANG,85.1,457.7,1077338.1762747709,1417569.058636363
NC,Cherokee County,00HIWA,3703900HIWA,304.5,1069.0,1061940.1801339758,1404053.8540967987
NC,Cherokee County,00HOTH,3703900HOTH,207.3,748.7,1059650.1337157972,1394986.4285198944
NC,Cherokee County,00MARB,3703900MARB,184.5,712.3,1088438.5361421423,1416267.9524513136
NC,Cherokee County,00MURN,3703900MURN,415.6,962.9,1079723.4723266566,1409118.6033358148
NC,Cherokee County,00MURS,3703900MURS,398.2,1161.1,1081585.8020079872,1404522.4928814424
NC,Cherokee County,00PCHT,3703900PCHT,378.3,1152.9,1087742.7742993839,1407026.2622129621
NC,Cherokee County,00RGER,3703900RGER,299.5,874.1,1072438.1619094661,1399109.7060759545
NC,Cherokee County,00TOPT,3703900TOPT,51.3,256.2,1103559.5472118566,1423062.5974366467
NC,Cherokee County,00UNKA,3703900UNKA,84.7,316.2,1064509.1585687827,1415641.8324970459
NC,Chowan County,000001,37041000001,899.5,470.5,1719730.6690206474,1624051.7332301168
NC,Chowan County,000002,37041000002,1112.9,1152.9,1714647.293070222,1621890.913292341
NC,Chowan County,000003,37041000003,224.1,950.8,1708671.1065517608,1632123.5850722166
NC,Chowan County,000004,37041000004,321.3,315.5,1714824.989894649,1636013.4962876562
NC,Chowan County,000005,37041000005,173.2,524.9,1712106.8221047877,1645612.3203755766
NC,Chowan County,000006,37041000006,467.2,664.9,1728584.681360515,1620342.3461713337
NC,Clay County,00BRAS,3704300BRAS,181.8,437.6,1087990.1825711033,1398463.8996218017
NC,Clay County,00HAY1,3704300HAY1,234.7,614.0,1098437.9469282213,1404922.9115645944
NC,Clay County,00HAY2,3704300HAY2,300.3,707.6,1099096.258357376,1398720.141219254
NC,Clay County,00HAYC,3704300HAYC,85.6,217.0,1097324.610878624,1400706.13036612
NC,Clay County,00HIAW,3704300HIAW,280.1,743.4,1105403.832908394,1400249.8361762452
NC,Clay County,00SHCR,3704300SHCR,168.2,697.5,1116325.470916593,1404208.5036118445
NC,Clay County,00SWEE,3704300SWEE,132.6,373.0,1092991.4461977135,1404133.01984302
NC,Clay County,00TUSQ,3704300TUSQ,129.3,365.2,1104679.4336942788,1410113.0419883404
NC,Clay County,00WARN,3704300WARN,133.4,392.3,1092147.1404805365,1396654.4015605566
NC,Cleveland County,0000BR,370450000BR,1005.0,2444.0,1287720.561656127,1448413.4929265617
NC,Cleveland County,000S-5,37045000S-5,912.5,931.1,1303793.090938502,1461633.287978769
NC,Cleveland County,000S-C,37045000S-C,2562.7,2109.2,1300370.271559034,1458604.723567484
NC,Cleveland County,000S-S,37045000S-S,1993.9,2034.2,1300565.8114028394,1455170.2481588887
NC,Cleveland County,00KM-N,3704500KM-N,1234.5,2073.4,1314948.7142592517,1457998.6894620047
NC,Cleveland County,00KM-S,3704500KM-S,1170.8,1881.4,1316911.5962176404,1451515.9339077931
NC,Cleveland County,00LATT,3704500LATT,442.4,1488.3,1288232.4570469307,1460391.3100457275
NC,Cleveland County,00S-4A,3704500S-4A,1680.7,1611.6,1297397.2905365753,1463066.2086493024
NC,Cleveland County,00WACO,3704500WACO,776.6,1492.9,1306756.6107041682,1466455.1773748691
NC,Cleveland County,0CASAR,370450CASAR,120.7,884.6,1285893.347768569,1482719.4904503892
NC,Cleveland County,0MULLS,370450MULLS,283.3,1108.2,1295165.8067013784,1481900.7345468705
NC,Cleveland County,0RIPPY,370450RIPPY,839.6,1691.7,1301350.5188970773,1449754.5293910985
NC,Cleveland County,BETHWR,37045BETHWR,302.7,970.4,1309371.4677904749,1453002.181442833
NC,Cleveland County,FALSTN,37045FALSTN,220.8,919.6,1300662.837506413,1472998.955959036
NC,Cleveland County,GROVER,37045GROVER,593.4,1652.8,1309690.039514323,1448421.5120540003
NC,Cleveland County,KINGST,37045KINGST,439.0,237.0,1290854.8688210987,1464583.9967021695
NC,Cleveland County,LAWNDL,37045LAWNDL,588.5,666.3,1295638.7939429805,1471368.8331009273
NC,Cleveland County,MRB-YO,37045MRB-YO,235.2,845.2,1283670.5381710823,1453440.0357419269
NC,Cleveland County,OAKGRV,37045OAKGRV,578.6,1958.3,1310303.919753784,1459637.9166730489
NC,Cleveland County,POLKVL,37045POLKVL,357.9,1316.8,1287670.8211752006,1471964.227574495
NC,Cleveland County,SHANGI,37045SHANGI,558.9,1279.1,1294748.7341612808,1451137.6929493817
NC,Columbus County,000P03,37047000P03,93.9,261.9,1579448.439701569,1361031.8234347424
NC,Columbus County,000P04,37047000P04,94.3,143.5,1572416.535938475,1365228.523483911
NC,Columbus County,000P05,37047000P05,66.8,224.6,1582359.5398879473,1367350.1071496531
NC,Columbus County,000P06,37047000P06,157.0,423.7,1550663.952019455,1390272.9459801635
NC,Columbus County,000P07,37047000P07,1083.8,983.0,1559277.1007469425,1391357.9392183975
NC,Columbus County,000P08,37047000P08,30.0,234.3,1551886.434157574,1381915.0583927277
NC,Columbus County,000P09,37047000P09,366.0,342.4,1544349.3488060902,1386073.949960675
NC,Columbus County,000P10,37047000P10,79.4,480.0,1582738.0659040227,1378031.4299975135
NC,Columbus County,000P11,37047000P11,134.5,436.7,1573346.5762672038,1384925.5890781516
NC,Columbus County,000P12,37047000P12,33.2,115.6,1589684.5745929142,1382768.3828804817
NC,Columbus County,000P13,37047000P13,87.2,333.4,1578281.8488844293,1374286.0713993695
NC,Columbus County,000P14,37047000P14,1144.0,1272.4,1610164.7614539044,1399755.1257217363
NC,Columbus County,000P15,37047000P15,650.6,768.7,1551680.880225697,1400210.29726955
NC,Columbus County,000P17,37047000P17,499.8,264.3,1574652.778568737,1404363.5862692834
NC,Columbus County,000P18,37047000P18,153.4,214.3,1565335.9511983567,1407603.6978816641
NC,Columbus County,000P19,37047000P19,825.3,771.4,1570782.8494501542,1396341.6994216454
NC,Columbus County,000P21,37047000P21,274.5,538.8,1565176.1432999352,1401567.0031879167
NC,Columbus County,000P23,37047000P23,664.9,814.7,1566403.4984365196,1395956.381587871
NC,Columbus County,000P24,37047000P24,215.8,1128.5,1561491.7085059355,1380533.4994011733
NC,Columbus County,00P01A,3704700P01A,480.0,655.6,1580577.481879235,1393114.9088888345
NC,Columbus County,00P02B,3704700P02B,469.4,255.4,1598427.71489907,1392889.0486679238
NC,Columbus County,00P16B,3704700P16B,428.1,715.6,1588192.6785775698,1399719.157819902
